pregunta_normalizada,final_pregunta_isAcusatoria
el companerito de la pregunta tiene toda la razon el gadmp es el unico en solicitar tanta pabaday de esta manera dejar habilitados a los dos mismos de siempre que le dan en la nuca con los preciosal municipio y es mas ellos mismos son los que realizan las proformas el pago es contra entrega aentera satisfaccion de la entidad contratante senores ruego mientras mas ofertas hayan es muchomejor para la entidad mas oferta y mas ahorro marcas conocidas comostanley viro truper dewalt bosh no se a donde va que ponga catalogos de un clavo de una tabla deencofrado etc etc etc saludos cordiales,1.0784523559867123
el objeto del contfrato es adquisicion de carpetas especiales con ph neutro para el archivo deladireccion de instrumentos internacionales del ministerio de relaciones exteriores y movilidadhumana y se solicita a personas naturales o juridicas de la industria grafica y afines es insolitoque se requiera para la calificacion de los oferentes licenciado en restauracion y museologia y auxiliares en restauracion y museologia ninguna empresa grafica en un personal regular cuenta coneste personal y tampoco lo contrataria para elaborar carpetas ya que no tiene ningun sustentotecnico que no sea alguna necesidad no establecidad en los pliegos de este proceso este es un casoque amerita que el sercop conozca de estos requerimientos innecesarios que solo obstaculizan latransparencia de ocmpra publica y que podria beneficiar a alguien en particular que no se visializahasta que concluya el proceso cual es la necesidad de exigir los requisitos del personal antescitados,0.9068046287094421
buenos dias ustedes como institucion estan incumpliendo la ley de contratacion al ubicar mal losporcentajes de la experiencia tanto en la general como en la especifica tambien esta mal ubicadoel tema de equipo minimo pltaforma y volqueta ya que este proceso es de provicion de bienes no deobra y las diferentes casas comenrciales en venta de materiales de ferreteria no disponen volqueta favor rectificar para no reportar estas inconsistencias al sercop gracias,1.2457198998483185
buenos dias favor aclarar en las especificaciones tecnicas porque se solicitan de forma detalladade como debe estar construidas las placas de control o amplificadores si un aferente podriaentregar una mejor solucion que no use esa tecnologia y el oferente dispongan de una mejor queutilice otros modulos chips o amplificadores en las placas piden borneras desmontables y otrospueden tener conectores piden modulo mp y otros tiene audios desde el mismo servidor piden quetenga rf receptor y emisor y otros tienen solo receptor piden aplicativos con descargas yotros tiene recien publicado una app mejor pero en pocos meses no se consigue esta cantidad dedescargas se no nota que el proceso esta viciado donde esta la libre competencia,1.1237786093607145
estimados no se entiende para que cierran las bases de una manera absurda lo cual esta en contrade la normativa vigente resolucion sercop art en la parte del puerto deadministracion solicitan el equipo debe incluir un chip dedicado asic y despues solicitan procesador independiente asic para administracion memoria nand gb memoria mb para logs desalud del sistema les comento las bases estan direccionadas a una sola marca que es hpe lo cualse puede corroborar en el siguiente link en la pagina pueden ver la tablacomparativa de los servidores de entrada y los servidores corporativos donde se detalla la memorianand de gb y los mb para logs lo cual es injustificable ya que que en los tdrs en lajustificacion del proceso dicen que tienen estos aplicativos en computadores normales no enservidores permitan entrar a otras marcas que hacen lo mismo y mas sin procesadores asic nand,0.9833897365192359
en los pliegos se menciona mucho la etapa i y la etapa ii como que no encajamos en este proceso loscontratistas nuevos,1.1693970810982495
senores es bien dificil que por la cantidad de basureros se los entreguen en dias o es queya los tiene dirigidos a sus combeniencias a si no se puede participar,0.9424125413038152
haqan un anaiisis de precios como otras instituciones si hacen anaiicen ei vaior que se va ensaiarios y beneficios sociaies y no adjudiquen a ias empresas que dan ei contrato por debajo de eseprecio porque es evidente que ia unica forma es expiotando a ios trabajadores ies doy un dato entreei y es ei costo de saiarios y beneficios sociaies para ias empresas de iimpieza ei resto esinsumos gastos financieros gastos de depreciacion maquinaria gastos administrativos iapropension marginai dei saiario como se iiama en economia es de para ia empresas de servicioscompimentarios es decir que cada doiar de saiario representa para ias empresas doiar centavos esto es porque por cada doiar se debe tambien cubrir costo de iess hacer reservas para pagos dedecimos fondos de reserva vacaciones,0.866549753538527
buenas tardes estimada entidad contratante mediante el presente solicitamos de la manera mascomedida se de revision al pliego nuevamente por la cantidad de producto solicitados en esteproceso el tiempo de entrega que han colocado es de dias es muy corto por lo que se entiendecomo un error tal vez de digitacion tomando en cuenta que las importaciones se estan manejandocon un tiempo de entrega estimado de y o dias caso contrario se da a entender que esteproceso esta dirigido a un proveedor que al momento cuenta con todos los productos ya importados por lo que solicitamos igualdad transparencia y trato justo en la contratacion publica,0.9826924839441364
otra vez esto de las muestras que lo hacen de manera injustificada si quieren ver lascaracteristicas tecnicas basta con una muestra de un collarin de cualquier tamano y lo mismo paralas uniones mecanicas por favor ya es hora de que actuen de manera transparente todos los anos eslo mismo,1.174291942016459
esta vez si van a calificar bien,0.7906849357154022
alerta sercop que objeto tiene publicar un proceso de compras publicas cuando ya esta claro quienlo va a ganar claramente se nota que el proceso esta dirigido a la empresa acero comercialecuatoriano s a ya que ellos son representantes en el pais de las marcas solicitadas tales como milwaukee snap on ridgid kito enerpac entre otras lo cual representa por lo menos de los items solicitados si tiene dudas lo puede consultar en el facebook,1.1276763351086356
estimados de la revision del pliego se denota que las caracteristicas de los equipos estan muyespecificas y cerradas por lo que se podria interpretar que solo una casa comercial llegue aparticipar por favor considerar los cambios respectivos para que todas las empresas podamosparticipar como lo disponen los principios de la contratacion publica como transparencia calidad participacion segun el articulo de la losncp,1.0424444984973815
estimados vemos en la especificaciones tecnicas que piden ustedes papel crepe de produccionnacional queremos senalar que en ecuador no existe fabrica alguna de este producto los que hayson un chinos chlenos o colombianos favor aclarar esto o en su defecto indicar cual esla marca y fabricante local de este producto pediran certificaciones de produccion nacional deeste item en caso de no prersentarla se descalificara la oferta como comprobaran ustedes que elofertante dice la verdad o no sobre la procedencia de tal o cual producto,1.2954702865907508
senores buenos dias les ruego tomar en cuenta el agregado nacional que sulen poner algunosparticipantes que ponen bajo el cuando todos sabemos que en el ecuador no se fabrican ni seensamblan aires acondicionados y de esta manera descalificar a quiene ponen la verdad es obligacionde las instituciones investigar que la informacion dada por los oferentes sea verdadera y de noserlo deberian descalificarlos para que los procesos se den con transparencia en beneficio de lkainstitucion a la que dignamente ustedes representan y del estado ecuatoriano gracias,1.0928467231751209
senores entidad estan pidiendo normas internacionales para impermeable chompa botas toletes gas al momento de ejecutar el contrato se ha visto que los senores duenos ni cumplen estas normasinternacionales que no solo sea para presentar documentos y cumplir con la oferta como asociacionde guardias se hara el respectivo control para su posterior reclamo,0.9439193915877941
senores buenos dias les ruego tomar en cuenta el agregado nacional que sulen poner algunosparticipantes que ponen bajo el cuando todos sabemos que en el ecuador no se fabrican ni seensamblan aires acondicionados y de esta manera descalificar a quiene ponen la verdad es obligacionde las instituciones investigar que la informacion dada por los oferentes sea verdadera y de noserlo deberian descalificarlos para que los procesos se den con transparencia en beneficio de lkainstitucion a la que dignamente ustedes representan y del estado ecuatoriano gracias,1.0973991135190038
senores buenos dias les recuerdo que la ley prohibe dirigir los procesos a marcas determinadas comoustedes lo estan haciendo marginando de esta manera a quienes somos distribuidores de otras marcascon igual o mejor calidad de la solicitado por ustedes favor correguir esto nosotros ofertaremos conlas marcas de exelente calidad que distribuimos esperando no ser destituidos por este motivo gracias,1.067705580979761
no se supone que en portal de compras publicas esta prohibido publicar marcas y modelos deequipos que tienen que decir al respecto por favor contestar,1.1154994254048904
como se puede mandar un listado de un personal que todavia no se contrata por que si se le envia elque tiene la empresa s estaria enganando pero parece que esto esta direccionado ha alguna empresa,0.8718475632550032
senores buenos dias les ruego tomar en cuenta el agregado nacional que sulen poner algunosparticipantes que ponen bajo el cuando todos sabemos que en el ecuador no se fabrican ni seensamblan aires acondicionados y de esta manera descalificar a quiene ponen la verdad es obligacionde las instituciones investigar que la informacion dada por los oferentes sea verdadera y de noserlo deberian descalificarlos para que los procesos se den con transparencia en beneficio de lkainstitucion a la que dignamente ustedes representan y del estado ecuatoriano gracias,1.0532085585259492
senores considerando el literal g del articulo de la resolucion del del incop quese encuentra en clara concordancia con los principios enunciados en el articulo cuarto de lalosncp ustedes no pueden solicitar en en un proceso de subasta de bienes experiencia ya que seestaria alterando el sentido del proceso este proceso esta ingresado como bienes y por lo tantoustedes estan en la libertad de pedir todas las seguridades para que el bien sea y funcione comoustedes desean pero no pueden limitar la participacion de los proveedores que no tengan laexperiencia que requieren ya que el proposito de este procedimiento es el bien no el proveedor les pido encarecidamente que amparados en la normativa legal rectifiquen tamano error y en estaetapa de aclaraciones eliminen el requisito minimo de la experiencia,0.915692953814223
dejen de burlarse de este portal y si quieren comprar con sobreprecio haganlo directamente y nojueguen con una entrega de dias tomando en cuenta que estos medidores se pueden conseguir a unprecio de dolares solicito tiempo de entrega de dias,0.9509692016335444
senores no existe empresa que pueda entregar tal cantidad de materiales en especial los tuboscentrifugados y tapas con logotipo en mas de comunidades en un plazo de dias sin anticipo elproceso no esta correcto y le sugiero que le declaren desierto,0.9651207735635546
el espiritu del sistema nacional de contratacion publica es fomentar la produccion nacional esdecir dar prioridad privilegio primero a lo ecuatoriano la ley no permite igualdad decondiciones entre los importados y los productos nacionales lean bien aqui no hay igualdad decondiciones no debe haberla lo nacional es primero lo otro es segundo plano entiendan eseconcepto por favor solo los paises desarrollados llegan hacerlo porque ellos consumen primero lode ellos lo importado es lo ultimo porque se complican tanto si un productor nacional tieneprocesos ganados cuenta con el certificado del iepi correspondiente porque ponen trabas acaso noes suficiente sean mas gratos con su pais y piensen mas en lo nuestro,1.0169749496544038
debe ser transparentes en el proceso por favor,1.0675287918576013
estimados senores las especificaciones tecnicas solitadas son exactamente iguales al productoterrasil que coincidentemente es el producto que increiblemente esta bien promocionado en lapagina web de asfaltar ep se supone que un solo proveedor tiene la representacion en ecuador comoclaramente se observa en la pregunta anterior y por lo tanto esto saldria por negociacion a preciosexageradamente caros sin subasta asfaltar ep esta en la obligacion moral de que esta subasta seapor puja para que los ahorros sean importantes y los mismos sirvan para otras obras en epoca decrisis favor aclarar lo indicado y ampliar la base de la especificacion del producto en mencionpara que mas productos puedan ser calificados y este proceso sea mas transparente gracias,1.1604514512961175
supervisores y vigilantes certificado de capacitacion del personal o guardias de la empresaoferente curso de capacitacion para vigilantes de centros medicos y hospitalarios avalado porla afeme asociacion de facultades ecuatoriana de ciencias medicas y de la salud favor eliminareste requisito que no es normando ni exigido por la maxima autoridad del ministerio del interiorunicamente es exigido el curso de guardia profesional en caso de no elminar este requisito sereportara al comite de gestion de etica antisoborno creada por el sercop para imponer sancionesa los miembros de la comision tecnica,0.9172514385289742
senores de la ct los requerimientos tecnicos solicitados de disponer de tapa segmentada presuponeun direccionamiento especifico a un solo fabricante extranjero que dispone esta de la mismamanera restringe la participacion y violenta la norma de contratacion publica en lo referentes atrato justo y transparencia en los procesos de fabricacion sugerimos ampliar a contenedores deresiduos de litros con tapa plana o segmentada,1.0542907804749384
buenos dias no se porque llaman a concurso cuando esta obra ya esta ejecutada yo ya presente estamisma oferta que salio hace unas semanas y viste el sitio de la obra en la cual las estructuras yaestan construidas ademas cuando iba a dejar la oferta no habia nadie para recibirlas las oficinasestaban cerradas tube que dejarla en la casa junto a las oficinas para que me den entregando otrala oferta que yo presente cumplia con todo loq ue pedia y me descalificaron no se como se estamanejando este proceso voy a presentar mi que ja en el sercop y contraloria gracias,1.1768995391225099
estimado senores las valvulas que ustedes solicitan no son de fabricacion nacional son deimportacion el plazo de entrega de dias significa que ustedes ya tienen un proveedor previamenteelegido es decir no es un concurso abierto a todos los posibles ofertentes por favor ampliar elplazo al menos a dias si quieren tener al menos oferentes y esto se pueda hacer de una manerajusta,0.9928346143057704
estimada entidad hemos revisado que este pliego y especificaciones tecnicas estan dirigidas a lamotocicleta marca suzuki modelo v strom lo cual contradice al art de la ley organica delsistema nacional de contratacion publica que cita en sus principios para la aplicacion de estaley y de los contratos que de ella deriven se observaran los principios de legalidad trato justo igualdad calidad vigencia tecnologica oportunidad concurrencia transparencia publicidad y participacion nacional por favor revisar las condiciones o aperturar para que mas empresaspodamos participar,1.136219717685658
senores de la ct los requerimientos tecnicos solicitados de disponer de tapa segmentada presuponeun direccionamiento especifico a un solo fabricante extranjero que dispone esta de la mismamanera restringe la participacion y violenta la norma de contratacion publica en lo referentes atrato justo y transparencia en los procesos de fabricacion sugerimos ampliar a contenedores deresiduos de litros con tapa plana o segmentada,1.0606706146640597
el proceso se encuentra dirigido a una sola casa comercial ya que protesis de hombro solocomercializa una empresa en el pais lo cual limita la participacion de otras empresas de altacalidad,0.9754699273937664
alerta sercop que objeto tiene publicar un proceso de compras publicas cuando ya esta claro quienlo va a ganar claramente se nota que el proceso esta dirigido a la empresa acero comercialecuatoriano s a ya que ellos son representantes en el pais de las marcas solicitadas tales como milwaukee snap on ridgid kito enerpac entre otras lo cual representa por lo menos de los items solicitados si tiene dudas lo puede consultar en el facebook,1.056864727482823
la ampliacion de dias no es suficiente eso solo da lugar a que las mismas empresas grandesganen los procesos de adjudicacion las empresas nuevas no estamos en capacidad de proveer un equipode rayos x en ese tiempo se solicitaria revisar el plazo de ser posible dias,1.0496149451400392
buenas tardes estimada entidad contratante mediante el presente solicitamos de la manera mascomedida se de revision al pliego nuevamente por la cantidad de producto solicitados en esteproceso el tiempo de entrega que han colocado es de dias es muy corto por lo que se entiendecomo un error tal vez de digitacion tomando en cuenta que las importaciones se estan manejandocon un tiempo de entrega estimado de y o dias caso contrario se da a entender que esteproceso esta dirigido a un proveedor que al momento cuenta con todos los productos ya importados por lo que solicitamos igualdad transparencia y trato justo en la contratacion publica,0.9951455452458223
alerta sercop que objeto tiene publicar un proceso de compras publicas cuando ya esta claro quienlo va a ganar claramente se nota que el proceso esta dirigido a la empresa acero comercialecuatoriano s a ya que ellos son representantes en el pais de las marcas solicitadas tales como milwaukee snap on ridgid kito enerpac entre otras lo cual representa por lo menos de los items solicitados si tiene dudas lo puede consultar en el facebook,0.9443532599658597
buenas tardessenores segun las nuevas resoluciones del sercop esta terminantemente prohibidosolicitar documentacion notarizada y o certificada unicamente la empresa adjudicada debe cumplircon esto esta pregunta se la hace en virtud de que solicitan copias certificadas de contratos cuyosmontos sean el del presupuesto referencial por favor aclarar este requerimiento,0.9040141055808231
segun los nuevos cambios de hace pocos semanas atras se deben realizar concursos individualespor cada item es decir un concurso solo para computadoras otro concurso solo para impresoras yequipos multifuncion otro concurso solo para proyectores etc etc esto se hace con elproposito de evitar direccionamientos o de beneficiar a algun proveedor por tal razon lessugerimos que revisen la nueva ley de contratacion y busquen el asesoramiento del caso paraevitar que infringan la ley muchas gracias,1.0694354500018677
estimados senores gad del distrito metropolitano de quito para la seccion controladorainalambrica seccion software de gestion a que hace referencia el parametro mapas internos yexternos esta es una especificacion direccionada al fabricante ruckus por favor confirmar siesta sera considerada como opcional a fin de que otros fabricantes puedan participar para queeste sea un proceso transparente legal con igualdad de condiciones para todos los oferentes,0.8364180208571675
buenas tardes no se supone que el sistema de compras publicas es para poder participar cualquiertipo de imprenta si piden certificados referente al proceso de contratacion estanimpidiendo que las microempresas puedan participar yo he trabajado con ministerios de saludy ellos no pagan por un sistema de seguridad en tinta termica hasta cuando seraequitativo el trabajo porque siempre es la misma empresa la que gana,0.8750637201881255
senores favor indicar la capacidad de carga requerida la distancia entre apoyos y el tipo degrating liso o anti deslizante la informacion que envian corresponden a un tipo especifico delfabricante recasold y no a una especificacion tecnica,1.0157730980829935
